msisdn,category,applicationtype,age,gender,arpu,income,device,download,num_downloads,purchase_value
648980772,ecommerce,Playstore,16,1,0,51659,3,1,36447,0
648945956,Education,Playstore,65,0,0,51692,2,1,79685,6142
648875380,ecommerce,Playstore,28,1,11818.18182,43054,2,1,61683,0
648863684,Travel,Playstore,24,1,0,98527,2,0,0,0
648860516,Communication,Playstore,32,1,0,89488,2,0,0,0
648851364,Lifestyle,Playstore,63,0,0,66492,4,1,68293,0
648845860,Music,Playstore,77,0,0,91834,2,0,0,0
648837284,Education,Playstore,41,0,0,96675,3,0,0,0
648826804,Others,Playstore,30,1,0,97258,2,1,10877,0
648815332,Banking,Playstore,76,1,0,49592,4,1,44095,7142
648808756,Communication,Playstore,31,0,0,76788,3,0,0,0
648796340,Travel,Playstore,74,0,0,28147,3,1,74801,0
648788660,Others,Playstore,48,0,0,50524,3,0,0,0
648764260,Others,Playstore,26,0,0,46885,2,0,0,0
648761460,Others,Playstore,76,0,0,86671,2,0,0,0
648694276,News,Playstore,60,0,0,18655,2,0,0,0
648675524,Communication,Playstore,72,0,0,83776,4,0,0,0
648652964,Travel,Playstore,56,0,0,86873,3,1,21346,2937
648584884,Travel,Playstore,42,0,230181.8182,66907,4,1,48769,0
648572692,ecommerce,Playstore,16,0,0,29515,2,1,96457,0
648534564,News,Playstore,58,0,163636.3636,69465,4,1,74060,0
648526628,Others,Playstore,59,0,0,73892,4,1,15038,0
648509972,e-Book,Playstore,78,0,0,85977,4,0,0,0
648466324,Communication,Playstore,77,0,0,80353,2,0,0,0
648440436,Sports,Playstore,56,1,0,56228,4,1,97064,8635
648301764,Games,Playstore,75,1,0,70163,3,0,0,0
648266372,Sports,Playstore,15,0,2672.727273,52629,2,1,98064,0
648260932,ecommerce,Playstore,58,1,0,10855,3,1,31714,0
648260340,Banking,Playstore,36,0,0,39277,2,0,0,0
648258420,ecommerce,Playstore,43,0,2613.636364,60742,3,0,0,0
648255956,ecommerce,Playstore,25,1,0,72100,3,1,21634,1068
648255940,e-Book,Playstore,24,1,3909.090909,82893,2,1,28851,0
648250452,Video,Playstore,78,0,0,62522,3,0,0,0
648150324,e-Book,Playstore,74,1,0,24323,4,0,0,0
648150148,Communication,Playstore,20,0,18159.09091,19944,4,0,0,0
648149908,e-Book,Playstore,34,1,0,87664,2,1,16468,0
648114404,Sports,Playstore,18,0,9090.909091,14696,4,1,76826,0
648018772,Lifestyle,Playstore,62,1,0,47920,2,0,0,0
648018612,Music,Playstore,60,0,0,22962,3,0,0,0
647991364,Banking,Playstore,62,0,90909.09091,14964,4,1,40076,3761
647985444,Communication,Playstore,17,0,NA,93231,4,0,0,0
647966948,Banking,Playstore,25,0,0,31972,3,1,75851,2461
647954980,ecommerce,Playstore,66,1,0,19353,2,1,89713,0
647918292,Others,Playstore,25,1,0,40583,2,1,65629,8553
647897076,Music,Playstore,24,0,0,34776,3,0,0,0
647890436,Banking,Playstore,61,0,0,93611,2,0,0,0
647890180,Education,Playstore,73,1,0,62436,2,0,0,0
647879748,Education,Playstore,38,0,0,29019,2,0,0,0
647858884,News,Playstore,46,0,0,63630,2,0,0,0
647854420,Games,Playstore,52,1,0,77482,4,0,0,0
647834004,Lifestyle,Playstore,56,1,27250,95901,3,1,62874,0
647833508,Travel,Playstore,23,0,0,32806,2,1,21947,0
647829780,e-Book,Playstore,32,1,0,90606,2,0,0,0
647775236,e-Book,Playstore,47,1,0,20368,3,1,65111,0
647774660,ecommerce,Playstore,27,0,9886.363636,20594,4,1,14787,0
647773732,Education,Playstore,71,1,0,96786,4,0,0,0
647766004,Video,Playstore,15,1,40909.09091,40880,2,1,90507,0
647745476,Lifestyle,Playstore,65,0,0,75580,2,0,0,0
647738244,Education,Playstore,80,0,0,17015,2,1,53690,5060
647726676,Video,Playstore,45,1,0,78517,4,0,0,0
647694420,Banking,Playstore,55,0,0,61476,4,1,76720,9148
647691924,Sports,Playstore,54,1,0,31466,4,0,0,0
647689604,Travel,Playstore,43,0,500,18865,4,1,97606,6976
647687316,News,Playstore,41,1,0,22179,4,0,0,0
647671588,Sports,Playstore,75,0,0,38396,4,1,65214,0
647670452,e-Book,Playstore,60,0,0,66072,2,1,16991,0
647658436,Lifestyle,Playstore,54,1,0,59892,3,0,0,0
647657684,Games,Playstore,50,0,0,21820,4,0,0,0
647651236,Games,Playstore,17,0,94527.27273,29650,2,1,94367,9567
647636260,Education,Playstore,51,0,0,52101,4,0,0,0
647620724,Music,Playstore,66,1,0,86200,3,1,47977,8719
647617620,Video,Playstore,16,0,0,96183,3,1,52507,8908
647608596,Lifestyle,Playstore,17,0,0,93577,2,1,37986,0
647584468,Games,Playstore,42,1,0,84634,2,0,0,0
647580292,News,Playstore,59,1,0,38411,4,0,0,0
647569524,Others,Playstore,16,0,0,27514,2,0,0,0
647529124,Education,Playstore,30,0,182727.2727,36756,4,0,0,0
647490772,Lifestyle,Playstore,19,0,0,61756,2,0,0,0
647484148,Travel,Playstore,42,1,0,74887,2,0,0,0
647426692,Others,Playstore,71,1,67636.36364,96477,2,0,0,0
647421940,Lifestyle,Playstore,61,1,0,54256,4,1,93706,0
647385460,ecommerce,Playstore,78,1,0,63484,4,0,0,0
647361492,Lifestyle,Playstore,52,1,0,30923,4,0,0,0
647357508,Banking,Playstore,79,0,0,99067,4,1,21980,0
647350932,Banking,Playstore,19,1,0,62505,4,1,17940,0
647344980,Education,Playstore,33,0,0,44844,4,0,0,0
647339860,Banking,Playstore,41,1,0,36176,3,1,89970,0
647337940,Lifestyle,Playstore,19,1,0,31106,4,0,0,0
647326788,Music,Playstore,51,0,0,41970,4,1,81120,0
647296148,Games,Playstore,54,0,0,10445,4,0,0,0
647279268,News,Playstore,37,0,NA,28141,4,0,0,0
647277828,Banking,Playstore,55,1,0,92472,3,1,42420,7485
647255796,ecommerce,Playstore,62,0,NA,79393,2,0,0,0
647230468,Communication,Playstore,20,0,0,13260,3,0,0,0
647226612,Sports,Playstore,23,1,115381.8182,56705,3,0,0,0
647225716,Education,Playstore,56,0,0,84914,3,1,88736,0
647222260,Others,Playstore,55,1,11810.90909,16013,2,1,97660,0
647221252,Lifestyle,Playstore,37,1,0,17584,4,1,99539,6715
647150868,Music,Playstore,21,1,324272.7273,53590,3,1,17321,0
647139860,Sports,Playstore,30,0,22727.27273,41738,4,0,0,0
647096036,Banking,Playstore,42,0,0,53617,4,1,44698,6773
647082132,Sports,Playstore,36,0,5454.545455,37979,3,1,84650,0
647073044,Communication,Playstore,42,0,0,13850,4,1,31187,0
647055972,ecommerce,Playstore,32,0,0,58663,4,1,59416,2143
647026484,Lifestyle,Playstore,75,0,179036.3636,38119,3,0,0,0
647021092,Video,Playstore,19,1,NA,83997,4,1,40532,5172
646919444,Sports,Playstore,28,0,NA,32507,3,0,0,0
646918772,e-Book,Playstore,48,1,0,71260,3,0,0,0
646872308,News,Playstore,68,0,118181.8182,72548,4,1,59829,1371
646773124,News,Playstore,58,0,0,25472,3,0,0,0
646736484,Video,Playstore,76,0,0,64307,2,0,0,0
646694996,ecommerce,Playstore,45,0,NA,57874,4,0,0,0
646685044,News,Playstore,51,0,59881.81818,94863,2,1,11163,0
646683748,News,Playstore,76,1,NA,11207,3,0,0,0
646672068,Banking,Playstore,28,0,0,62487,3,0,0,0
646670788,Banking,Playstore,45,1,113631.8182,11857,3,0,0,0
646668548,News,Playstore,32,0,0,56783,2,1,79994,0
646664452,Lifestyle,Playstore,79,1,0,92971,4,0,0,0
646559380,Others,Playstore,58,0,0,65403,3,0,0,0
646555972,Sports,Playstore,38,1,NA,45856,2,1,82140,3009
646459556,Sports,Playstore,39,0,NA,34474,2,1,93822,0
646446420,Education,Playstore,33,0,NA,55510,3,1,71322,0
646431380,Communication,Playstore,37,0,0,96251,3,0,0,0
646415476,Music,Playstore,43,0,0,56611,2,0,0,0
646406388,Lifestyle,Playstore,76,1,27272.72727,51945,2,1,97147,3636
646380452,Lifestyle,Playstore,69,1,0,84345,3,0,0,0
646376548,ecommerce,Playstore,40,0,0,22408,4,0,0,0
646324932,News,Playstore,66,0,0,87067,2,0,0,0
646303476,ecommerce,Playstore,16,1,0,60919,3,1,32783,0
644911860,ecommerce,Playstore,40,1,0,12908,2,1,17022,6401
644887508,Lifestyle,Playstore,64,1,95476.36364,34105,3,0,0,0
644787396,e-Book,Playstore,32,1,0,59770,3,0,0,0
644779604,Sports,Playstore,59,0,85818.18182,31874,4,0,0,0
644748836,Banking,Playstore,37,0,0,82627,3,1,77446,0
644711268,Video,Playstore,34,1,0,25710,3,0,0,0
644672868,Games,Playstore,66,0,0,90222,2,0,0,0
644586964,ecommerce,Playstore,32,1,0,79709,4,0,0,0
644586244,Video,Playstore,59,0,18181.81818,55430,4,0,0,0
644530756,Others,Playstore,26,0,9090.909091,18785,2,0,0,0
644474548,News,Playstore,43,0,62009.09091,24726,3,0,0,0
644412884,Travel,Playstore,33,0,28363.63636,19743,4,1,15383,1354
644388692,ecommerce,Playstore,75,1,109090.9091,90946,2,1,61090,0
644230116,Games,Playstore,63,0,0,46085,3,0,0,0
644111556,e-Book,Playstore,15,0,NA,37812,3,0,0,0
643985396,Education,Playstore,61,1,0,52380,3,0,0,0
643926068,e-Book,Playstore,71,1,0,78387,4,1,56707,0
643697828,Travel,Playstore,62,1,0,26446,4,0,0,0
643577220,Travel,Playstore,50,1,26363.63636,91777,3,0,0,0
643375012,Others,Playstore,29,0,452577.2727,70495,3,0,0,0
643360468,Video,Playstore,63,1,507770.9091,24871,3,0,0,0
643348676,Communication,Playstore,72,1,63636.36364,14685,3,0,0,0
643078676,Sports,Playstore,75,1,6363.636364,46495,2,1,93891,0
639965508,Video,Playstore,37,1,0,94913,4,0,0,0
639945540,Banking,Playstore,61,0,0,83863,3,0,0,0
639904804,Education,Playstore,41,0,0,10936,2,1,60895,0
639904212,Education,Playstore,75,1,0,23068,2,1,31792,0
639834004,e-Book,Playstore,27,0,145431.8182,78188,4,0,0,0
639627396,ecommerce,Playstore,76,0,0,60319,2,0,0,0
639618372,Others,Playstore,24,0,54545.45455,85247,3,0,0,0
639606436,Others,Playstore,18,1,0,62441,3,1,61838,2457
639579124,Sports,Playstore,53,1,56363.63636,96485,4,0,0,0
639562564,Banking,Playstore,80,0,275431.8182,94401,4,1,69003,3871
639547268,ecommerce,Playstore,51,0,0,31291,2,1,64305,0
639529332,Music,Playstore,63,0,0,91744,3,1,61835,5318
639513348,Others,Playstore,32,1,0,77385,4,1,50725,6517
639456084,Education,Playstore,79,0,0,87867,3,0,0,0
639437428,Video,Playstore,73,0,1600,89671,2,1,51472,0
639404852,Lifestyle,Playstore,32,0,0,47905,3,0,0,0
639403844,e-Book,Playstore,16,1,0,42413,4,1,60661,0
639367028,News,Playstore,49,0,0,79737,2,1,89008,7125
639296276,Sports,Playstore,41,1,NA,16168,3,1,28467,0
639140676,Lifestyle,Playstore,61,1,12000,62194,4,0,0,0
639126276,Sports,Playstore,26,1,0,60140,3,1,12492,1151
639102484,Games,Playstore,29,1,NA,74157,2,1,24644,0
639094660,Music,Playstore,62,1,9434.545455,12367,3,0,0,0
639059812,Lifestyle,Playstore,57,1,18181.81818,72361,2,1,27630,3011
639057940,Music,Playstore,66,1,NA,62473,2,1,88251,3384
639044420,News,Playstore,20,0,259090.9091,22276,3,0,0,0
638942356,e-Book,Playstore,64,1,NA,54414,3,1,41092,0
638918740,Communication,Playstore,70,1,NA,55480,2,0,0,0
638865572,Travel,Playstore,49,1,0,39659,3,0,0,0
638857844,Music,Playstore,60,1,0,21964,3,0,0,0
638826468,Games,Playstore,47,1,207257.2727,19491,3,1,77462,0
638822404,Games,Playstore,57,1,9090.909091,19319,3,1,55967,5821
638743012,Games,Playstore,38,1,0,79994,3,0,0,0
638699780,Others,Playstore,79,1,0,82391,4,0,0,0
638594596,Video,Playstore,34,1,6363.636364,52933,4,1,42988,0
638582356,Others,Playstore,32,1,9090.909091,37525,3,0,0,0
638550740,News,Playstore,32,1,0,92206,4,0,0,0
638550580,Others,Playstore,79,0,NA,85558,3,1,90352,0
638544516,Sports,Playstore,32,0,0,71282,3,0,0,0
638467828,Communication,Playstore,70,1,NA,50281,3,1,60771,0
638292308,Games,Playstore,75,1,0,27195,2,1,83041,9003
638234260,e-Book,Playstore,62,1,NA,80865,4,0,0,0
638211908,Communication,Playstore,45,1,0,83946,2,0,0,0
638175668,e-Book,Playstore,26,1,0,18183,4,1,51548,4379
638155780,Travel,Playstore,41,1,0,24380,4,0,0,0
638141156,Sports,Playstore,72,1,0,64724,2,1,60323,0
638036676,Lifestyle,Playstore,25,1,0,13005,4,1,42108,2026
637960916,Games,Playstore,47,1,0,93076,4,1,98302,0
637862356,e-Book,Playstore,38,1,0,52292,3,1,96855,4062
637801812,Video,Playstore,25,0,0,76395,3,0,0,0
637788340,News,Playstore,77,1,104545.4545,66109,4,0,0,0
637738276,Others,Playstore,21,0,3181.818182,50441,2,0,0,0
637725684,Travel,Playstore,18,0,0,97105,2,0,0,0
637724356,Communication,Playstore,32,0,0,99976,3,0,0,0
637655684,Travel,Playstore,68,1,0,60951,4,0,0,0
637629028,Others,Playstore,36,1,0,63810,2,0,0,0
637612772,Education,Playstore,75,0,NA,88915,3,0,0,0
637593044,Communication,Playstore,49,1,0,13830,3,0,0,0
637575668,Sports,Playstore,75,1,0,75959,2,1,49443,3494
5320292152,Music,Playstore,30,0,0,63225,4,1,25751,1892
5320290328,Banking,Playstore,69,0,0,77948,2,1,96201,0
5320290120,Communication,Playstore,73,0,0,84403,3,0,0,0
5320279096,Others,Playstore,22,1,0,61137,2,1,61540,2924
699940003,News,Playstore,18,1,0,67239,4,1,59978,0
699889107,Banking,Playstore,59,1,0,16112,2,1,42752,6842
699841731,Video,Playstore,38,1,0,49873,4,1,29156,0
699761939,News,Playstore,28,1,18181.81818,32514,4,1,30481,1149
699530979,Sports,Playstore,75,1,7000,90779,2,0,0,0
699460419,e-Book,Playstore,76,1,2724.545455,85059,3,0,0,0
699439523,Education,Playstore,33,0,0,42389,4,1,14601,0
699404595,Games,Playstore,73,1,0,84994,3,1,83920,1177
699319235,Travel,Playstore,35,0,0,54783,2,0,0,0
699315523,Video,Playstore,58,1,0,16003,3,1,26603,3213
699243923,e-Book,Playstore,34,1,0,62614,2,0,0,0
699242547,Sports,Playstore,75,1,0,29375,3,1,68570,0
699149331,e-Book,Playstore,49,0,0,72850,2,1,40624,0
699096275,Travel,Playstore,72,0,0,43212,3,1,39982,0
699081187,Lifestyle,Playstore,28,1,0,26732,3,1,94877,0
633116211,Communication,Playstore,80,0,178091.8182,29355,2,1,76352,0
633063651,Video,Playstore,42,1,0,88629,4,0,0,0
633000611,Games,Playstore,77,1,2640.909091,65318,3,0,0,0
632988323,Education,Playstore,51,0,9090.909091,79590,4,1,35542,0
632966803,Communication,Playstore,55,0,10681.81818,52499,2,0,0,0
632948019,News,Playstore,38,0,168090.9091,12594,3,1,43826,4077
632888387,ecommerce,Playstore,33,0,857.2727273,89316,4,0,0,0
632866803,Communication,Playstore,21,1,58068.18182,13675,2,0,0,0
632785235,ecommerce,Playstore,41,0,0,44564,2,1,12521,2574
632781443,Sports,Playstore,56,1,17127.27273,83797,4,1,85825,4961
632754707,Sports,Playstore,15,1,0,46781,2,1,52638,0
632645619,Games,Playstore,20,0,54545.45455,34062,2,1,20764,2404
632586755,Education,Playstore,58,1,0,92472,3,0,0,0
632568579,Sports,Playstore,80,0,0,45091,3,1,18307,0
632562739,e-Book,Playstore,19,1,0,86050,3,1,63555,0
632524675,Education,Playstore,72,1,16545.45455,50399,2,0,0,0
632503091,e-Book,Playstore,71,0,0,21893,3,0,0,0
632485539,Education,Playstore,40,0,0,48393,3,1,38125,1893
632481619,Communication,Playstore,49,0,0,76340,3,1,54117,2059
632467187,ecommerce,Playstore,50,0,0,35132,3,0,0,0
632411379,Games,Playstore,47,0,0,81109,3,0,0,0
632382659,Education,Playstore,34,1,NA,75310,3,0,0,0
632344067,ecommerce,Playstore,18,1,0,46187,2,0,0,0
632338067,ecommerce,Playstore,16,1,0,85692,3,0,0,0
632336627,Lifestyle,Playstore,52,1,0,13152,3,0,0,0
632290819,Communication,Playstore,55,0,0,29949,3,0,0,0
632272787,Music,Playstore,62,0,0,40571,3,1,74659,8202
632261763,Lifestyle,Playstore,37,1,0,78684,3,0,0,0
632242819,Education,Playstore,65,0,36363.63636,55811,4,0,0,0
632219395,Music,Playstore,80,1,163636.3636,28493,4,1,78593,5303
632204707,Communication,Playstore,21,1,0,45162,3,0,0,0
632170083,Education,Playstore,57,1,0,19431,3,1,72038,1499
632148195,e-Book,Playstore,76,0,0,12061,4,0,0,0
632096531,Education,Playstore,42,1,0,79494,4,0,0,0
632074595,Education,Playstore,41,0,154362.7273,60986,4,1,15019,1943
632065027,Travel,Playstore,69,1,0,33636,3,0,0,0
632006131,Communication,Playstore,71,0,29090.90909,23929,3,1,57573,0
631904451,Banking,Playstore,21,1,NA,94780,4,0,0,0
631860323,Video,Playstore,15,1,0,87679,4,0,0,0
631791043,Sports,Playstore,71,1,0,29454,3,1,88165,0
630989987,Sports,Playstore,67,0,0,94681,2,1,73433,0
630923107,Banking,Playstore,23,0,0,13252,3,1,27376,9428
630889251,Communication,Playstore,49,0,31700,12948,3,0,0,0
630878691,e-Book,Playstore,78,1,0,67875,2,0,0,0
630859123,Games,Playstore,33,0,0,15208,3,1,55130,1648
630840755,News,Playstore,50,1,NA,31479,4,0,0,0
630824003,e-Book,Playstore,78,1,0,98816,2,1,75003,1303
630743891,Education,Playstore,36,1,787818.1818,22904,3,0,0,0
630740883,Communication,Playstore,42,1,4500,12417,2,1,16809,8675
630728579,Banking,Playstore,73,0,0,99581,2,1,51111,0
630691811,e-Book,Playstore,50,1,0,79448,3,1,30666,0
630629187,Sports,Playstore,77,1,0,49283,3,0,0,0
630333875,Travel,Playstore,23,0,0,44546,4,0,0,0
630300307,News,Playstore,20,0,0,43653,3,0,0,0
630229571,Games,Playstore,35,1,10977.27273,37777,4,1,76388,9137
630225843,Video,Playstore,75,0,56362.72727,98258,4,0,0,0
630034579,Education,Playstore,22,1,0,42825,2,0,0,0
630028035,ecommerce,Playstore,53,0,0,10061,4,1,60654,0
629963187,Travel,Playstore,50,1,NA,41000,4,0,0,0
629954307,News,Playstore,53,1,NA,78917,3,1,39471,7702
629950227,Banking,Playstore,25,0,0,99949,2,0,0,0
629934067,Lifestyle,Playstore,37,1,0,81779,2,0,0,0
629832067,Travel,Playstore,56,1,0,10234,3,0,0,0
629663395,Communication,Playstore,24,0,0,54323,4,0,0,0
629646915,Music,Playstore,47,1,0,54455,4,1,73383,0
629631443,Travel,Playstore,26,0,9090.909091,21791,3,0,0,0
629627571,Others,Playstore,37,0,39597.27273,66947,4,0,0,0
629611315,Education,Playstore,34,1,0,51804,2,0,0,0
629569251,Sports,Playstore,54,0,0,88408,2,1,96418,2100
629510627,Communication,Playstore,57,0,0,34172,3,1,10962,1135
629426339,News,Playstore,25,0,0,99156,2,0,0,0
629418419,e-Book,Playstore,66,1,0,29208,4,1,59058,8868
629380675,News,Playstore,64,1,NA,36665,3,1,18718,7827
629357363,News,Playstore,68,1,68094.54545,28160,4,0,0,0
629331363,Video,Playstore,80,0,0,57334,4,0,0,0
629318611,News,Playstore,76,0,4544.545455,68551,3,0,0,0
629314739,Sports,Playstore,46,0,0,64797,2,1,99874,0
629311075,Lifestyle,Playstore,62,0,0,35407,3,0,0,0
629213843,Communication,Playstore,70,0,9090.909091,56298,2,0,0,0
629210563,Travel,Playstore,65,1,9090.909091,48390,3,1,42242,0
629206195,Communication,Playstore,71,0,12580.90909,59455,3,1,14438,0
629161731,Banking,Playstore,52,1,0,56047,3,0,0,0
629109139,e-Book,Playstore,36,1,0,39981,3,0,0,0
629069843,Games,Playstore,18,1,0,64061,3,0,0,0
629060147,e-Book,Playstore,66,1,32721.81818,21109,3,1,93151,7615
628996899,e-Book,Playstore,29,0,850,20239,4,1,68148,0
628990355,Lifestyle,Playstore,76,0,NA,39707,4,0,0,0
628977731,Games,Playstore,48,0,9090.909091,11189,3,1,36036,0
628948931,Video,Playstore,45,0,0,41972,3,1,22738,0
628915779,Video,Playstore,80,1,183636.3636,23923,3,1,93286,4007
628910627,Communication,Playstore,36,1,NA,72461,2,1,85120,8968
628899203,Education,Playstore,56,0,0,51122,3,0,0,0
628899187,Video,Playstore,72,1,0,94773,3,1,12322,0
628897651,Banking,Playstore,59,1,0,35450,2,1,87457,0
628888323,Others,Playstore,47,0,0,26060,3,1,97039,5917
628880643,Others,Playstore,22,1,0,42144,2,1,73651,0
628874035,Video,Playstore,27,0,0,70273,2,0,0,0
628867907,Lifestyle,Playstore,48,1,0,63106,3,0,0,0
628810275,News,Playstore,31,1,0,33085,3,0,0,0
628800019,Communication,Playstore,61,0,0,48672,2,1,22278,7393
628660371,Communication,Playstore,67,0,0,18412,4,0,0,0
628652803,Video,Playstore,51,1,0,14891,2,0,0,0
628637379,Music,Playstore,42,1,0,92771,3,0,0,0
628629555,e-Book,Playstore,16,0,0,43690,2,1,74880,0
628625107,e-Book,Playstore,61,0,0,75829,4,1,35521,0
628613731,Video,Playstore,63,1,0,36981,3,0,0,0
628483187,Lifestyle,Playstore,66,1,0,31047,4,1,11374,0
628475619,News,Playstore,64,0,0,22679,4,1,21834,3618
628466627,e-Book,Playstore,45,1,0,13135,3,0,0,0
628290739,e-Book,Playstore,46,1,8877.272727,23295,4,1,90937,0
628288419,e-Book,Playstore,51,0,0,22680,4,1,47859,0
628284819,e-Book,Playstore,17,0,0,66683,2,0,0,0
628227539,ecommerce,Playstore,24,0,0,28378,4,0,0,0
628174755,Banking,Playstore,55,0,0,66702,4,0,0,0
628160579,News,Playstore,32,1,218181.8182,44478,2,0,0,0
628151427,Sports,Playstore,21,1,0,86813,3,1,77870,0
628137187,Banking,Playstore,43,0,0,72068,3,1,14240,1378
628129843,Others,Playstore,49,1,0,50220,4,0,0,0
628122019,News,Playstore,76,0,0,37403,4,1,71136,0
628058931,Travel,Playstore,19,0,0,72582,3,0,0,0
628040435,Lifestyle,Playstore,53,1,0,69656,3,0,0,0
627969635,e-Book,Playstore,76,0,0,80231,3,1,37561,0
627969555,e-Book,Playstore,79,0,6363.636364,67606,4,1,93959,0
627948339,Others,Playstore,70,1,0,61222,4,1,26375,0
627943443,ecommerce,Playstore,36,1,0,31326,3,1,51269,1397
627849795,Video,Playstore,49,0,0,76882,2,1,98299,0
627752435,Others,Playstore,63,0,36131.81818,61451,2,1,67885,5102
627743539,Sports,Playstore,67,1,0,64875,2,1,67995,0
627727715,Banking,Playstore,60,1,0,64692,2,0,0,0
627488643,ecommerce,Playstore,62,1,0,20726,2,0,0,0
627469587,News,Playstore,69,0,0,50366,2,0,0,0
627466723,Education,Playstore,31,1,131818.1818,86970,2,1,92021,0
627454323,Sports,Playstore,38,0,0,74096,4,1,69004,0
627409475,Lifestyle,Playstore,47,0,0,39910,2,0,0,0
627323747,Games,Playstore,24,0,0,29226,4,1,22414,5011
627273315,Others,Playstore,78,1,0,18582,4,0,0,0
627179843,Music,Playstore,33,0,9970,93446,2,1,45227,0
627161699,Video,Playstore,56,1,0,21911,2,1,96278,0
627111443,Education,Playstore,63,1,NA,78793,2,0,0,0
627038051,Music,Playstore,32,1,0,90622,4,1,93031,0
627026787,Banking,Playstore,59,0,0,25331,3,0,0,0
626886803,Communication,Playstore,54,0,0,24011,3,1,51543,0
626880131,Travel,Playstore,70,1,0,56173,2,1,99713,1752
626865059,Sports,Playstore,27,0,0,35398,3,1,14009,9368
626857731,Others,Playstore,56,1,13636.36364,48740,3,0,0,0
626810787,News,Playstore,56,1,0,13234,3,1,23806,6546
626810323,Communication,Playstore,68,1,229036.3636,25550,3,1,35399,0
626803827,e-Book,Playstore,79,0,9082.727273,35305,3,0,0,0
626802163,e-Book,Playstore,22,0,0,97200,4,1,52542,0
626735091,Music,Playstore,47,1,0,38034,2,0,0,0
626711955,Games,Playstore,32,0,45454.54545,25796,3,1,85902,0
626488451,Travel,Playstore,61,0,0,83351,3,0,0,0
626455635,Games,Playstore,73,0,0,87013,3,1,39870,3698
626373123,e-Book,Playstore,63,0,26270.90909,24585,4,0,0,0
626369763,Lifestyle,Playstore,56,0,19972.72727,90729,3,1,97216,0
626361619,Video,Playstore,21,0,0,53739,4,0,0,0
626333235,Travel,Playstore,78,1,NA,87049,4,0,0,0
626180627,Banking,Playstore,32,1,69620,40143,2,1,17827,0
626142339,Sports,Playstore,60,0,0,10344,3,1,93571,0
626134451,Video,Playstore,27,1,243573.6364,53666,2,0,0,0
626123843,Video,Playstore,54,1,0,76627,3,1,85475,0
626122899,Sports,Playstore,36,0,NA,83510,2,1,66737,0
626117299,Games,Playstore,36,1,0,63559,3,1,34165,0
626116739,Lifestyle,Playstore,39,0,0,80262,4,1,21165,0
626096659,Sports,Playstore,72,1,324363.6364,63223,3,0,0,0
